Min Players,Max Players,Play Time,Min Age,Users Rated,Rating Average,BGG Rank,Complexity Average,Owned Users,Mechanics,Domains
1,5,60.0,10,7275,7.8945,134,2.1716,14285.0,"Card Drafting, Contracts, Modular Board, Set Collection, Solo / Solitaire Game, Track Movement, Turn Order: Claim Action, Worker Placement",Family Games
3,6,179.87705988455994,14,28650,7.696750950814882,135,3.716,38623.0,Unknown,"Strategy Games, Thematic Games"
1,4,93.91947913197912,13,22125,7.691434561111114,136,2.6557,28039.0,"Card Drafting, End Game Bonuses, I Cut You Choose, Increase Value of Unchosen Resources, Pattern Building, Set Collection, Tile Placement, Turn Order: Progressive",Strategy Games
2,6,200.0,14,2556,8.79943,137,3.4754,5256.0,"Alliances, Area Majority / Influence, Area Movement, Area-Impulse, Critical Hits and Failures, Dice Rolling, Grid Movement, Income, Kill Steal, Modular Board, Passed Action Token, Player Elimination, Tile Placement, Variable Player Powers",Strategy Games
2,2,30.0,12,37225,7.50944,138,1.4904,54358.0,"Card Drafting, Hand Management, Market, Score-and-Reset Game, Set Collection",Family Games
2,5,90.0,12,11496,7.65279,139,3.1236,10985.0,"Action Points, Area Majority / Influence, End Game Bonuses, Network and Route Building, Ownership, Tech Trees / Tech Tracks",Strategy Games
2,8,60.0,8,25720,7.55923,140,2.2737,33786.0,"Area Majority / Influence, Campaign / Battle Card Driven, Command Cards, Dice Rolling, Die Icon Resolution, Grid Movement, Hand Management, Hexagon Grid, Line of Sight, Modular Board, Movement Points, Scenario / Mission / Campaign Game, Simulation",Wargames
1,4,180.0,13,9770,7.70518,141,3.9045,12289.0,"Increase Value of Unchosen Resources, Modular Board, Network and Route Building, Worker Placement, Worker Placement, Different Worker Types",Strategy Games
1,4,90.0,14,14251,7.79775,142,2.1106,23966.0,"Cooperative Game, Scenario / Mission / Campaign Game, Storytelling",Thematic Games
2,2,90.9986894627112,12,7987,7.820852102738092,143,2.6948,10486.0,"Campaign / Battle Card Driven, Command Cards, Dice Rolling, Hand Management, Hexagon Grid, Modular Board, Scenario / Mission / Campaign Game, Simulation",Wargames
3,5,120.0,12,27396,7.5393,144,2.5732,33832.0,"Alliances, Card Play Conflict Resolution, Hand Management, Interrupts, Negotiation, Prisoner's Dilemma, Race, Simultaneous Action Selection, Take That, Trading, Variable Player Powers","Strategy Games, Thematic Games"
2,4,90.0,12,23729,7.55033,145,2.6085,35093.0,"Cooperative Game, Dice Rolling, Move Through Deck, Narrative Choice / Paragraph, Storytelling, Variable Player Powers",Thematic Games
1,4,45.0,14,26063,7.52781,146,1.9258,40258.0,"Contracts, Dice Rolling, Drafting, Pattern Building, Set Collection, Solo / Solitaire Game","Abstract Games, Family Games"
3,5,180.0,12,7357,7.86069,147,3.171,11630.0,"Action Points, Dice Rolling, Grid Movement, Map Addition, Modular Board, Pick-up and Deliver, Roll / Spin and Move, Tile Placement, Variable Player Powers","Strategy Games, Thematic Games"
1,4,90.0,8,21584,7.51782,148,2.775,24714.0,"Auction: Dutch, Card Drafting, Catch the Leader, Hexagon Grid, Set Collection, Tile Placement",Strategy Games
1,6,120.0,18,8550,7.83219,149,3.2524,16050.0,"Action Points, Cooperative Game, Dice Rolling, Grid Movement, Push Your Luck, Role Playing, Simulation, Solo / Solitaire Game, Storytelling, Variable Player Powers, Worker Placement",Thematic Games
2,4,45.0,8,7039,7.8268,150,2.0482,12321.0,"Drafting, Pattern Building, Set Collection","Abstract Games, Family Games"
1,5,200.0,14,11146,7.64144,151,3.5369,12085.0,Unknown,Strategy Games
1,5,180.0,16,7042,7.88753,152,2.7161,15633.0,"Cooperative Game, Solo / Solitaire Game, Storytelling",Thematic Games
2,4,120.0,13,7245,7.80698,153,2.8212,15697.0,"Card Drafting, Dice Rolling, Narrative Choice / Paragraph, Network and Route Building, Scenario / Mission / Campaign Game, Set Collection, Storytelling, Variable Player Powers, Worker Placement",Thematic Games
2,3,51.21870117464236,8,11646,7.674171363585856,154,1.9802,17300.0,"Card Drafting, Hand Management, Network and Route Building, Set Collection",Family Games
2,4,90.0,12,20255,7.52518,155,3.0697,26348.0,"Action Drafting, Area Majority / Influence, Contracts, Set Collection, Turn Order: Claim Action, Worker Placement, Worker Placement, Different Worker Types",Strategy Games
2,2,480.0,14,4539,8.05563,156,3.8425,8630.0,"Campaign / Battle Card Driven, Dice Rolling, Point to Point Movement",Wargames
2,2,180.0,12,5391,7.94256,157,3.2467,8073.0,"Campaign / Battle Card Driven, Grid Movement, Hexagon Grid, Simulation, Variable Phase Order",Wargames
2,2,20.0,13,32442,7.51834,158,3.2157,35625.0,"Deck Construction, Hand Management, Interrupts, Take That",Customizable Games
2,8,60.0,14,16007,7.567,159,2.1459,21870.0,"Grid Movement, Hidden Movement, Line Drawing, Real-Time, Role Playing, Secret Unit Deployment, Simulation, Team-Based Game","Party Games, Thematic Games"
2,4,75.0,12,8826,7.70338,160,2.8635,11403.0,"Connections, Dice Rolling, Network and Route Building, Race, Tile Placement, Worker Placement",Strategy Games
2,99,30.0,11,13985,7.5702,161,1.3413,27538.0,"Communication Limits, Cooperative Game, Push Your Luck, Team-Based Game",Family Games
2,2,180.0,14,4380,8.03594,162,2.7685,7464.0,"Action Points, Card Play Conflict Resolution, Force Commitment, Hand Management, Point to Point Movement, Secret Unit Deployment, Turn Order: Auction",Wargames
3,7,20.0,8,11775,7.60316,163,1.0533,19170.0,"Communication Limits, Cooperative Game",Party Games
2,4,60.0,10,12131,7.60703,164,1.9281,19173.0,"Card Drafting, Deck Bag and Pool Building, Grid Movement, Hand Management, Hexagon Grid, Modular Board, Race",Family Games
2,2,20.0,12,6075,7.86527,165,1.8969,14005.0,"Card Drafting, Deck Bag and Pool Building, Hand Management, Take That",Strategy Games
2,4,30.0,10,58709,7.45037,166,1.7986,82849.0,"Card Drafting, Contracts, Drafting, Race, Set Collection",Family Games
2,4,20.0,8,27873,7.48285,167,1.7318,45672.0,Unknown,Family Games
1,4,120.0,12,8756,7.67286,168,3.5835,11163.0,"Area Majority / Influence, Automatic Resource Growth, Dice Rolling, Drafting, Hand Management, Income, Simultaneous Action Selection, Variable Player Powers",Strategy Games
1,5,97.5194957819958,14,6061,7.922259586190472,169,2.2654,9371.0,"Card Drafting, Drafting, End Game Bonuses, Hand Management, Set Collection, Simultaneous Action Selection, Variable Player Powers",Strategy Games
2,4,90.0,14,8494,7.68838,170,3.2818,11634.0,"Card Drafting, Dice Rolling, End Game Bonuses, Set Collection, Variable Set-up, Worker Placement with Dice Workers",Strategy Games
2,2,60.0,12,4438,7.99688,171,2.25,8892.0,"Action/Event, Connections, Hand Management, Tug of War",Strategy Games
4,4,60.0,10,13298,7.58009,172,2.344,20236.0,"Hand Management, Ladder Climbing, Predictive Bid, Team-Based Game",Strategy Games
2,2,180.0,8,14843,7.63599,173,3.9993,20398.0,"Enclosure, Square Grid",Abstract Games
2,5,60.0,8,71611,7.42458,174,1.8487,97463.0,"Card Drafting, End Game Bonuses, Hand Management, Network and Route Building, Push Your Luck, Set Collection",Family Games
1,4,120.0,14,2860,8.44912,175,2.8832,5682.0,"Card Play Conflict Resolution, Deck Bag and Pool Building, Variable Player Powers, Worker Placement","Strategy Games, Thematic Games"
1,5,60.0,14,19785,7.5738,176,2.4425,30186.0,"Deck Bag and Pool Building, Events, Semi-Cooperative Game, Solo / Solitaire Game, Variable Set-up",Thematic Games
2,5,60.0,12,19097,7.4705,177,2.3498,18460.0,"Auction/Bidding, Auction: Once Around, Closed Economy Auction, Constrained Bidding, Push Your Luck, Set Collection",Strategy Games
2,5,45.0,7,101853,7.41951,178,1.9126,149337.0,"Area Majority / Influence, Map Addition, Tile Placement",Family Games
1,6,180.0,14,12651,7.67914,179,2.5067,21612.0,"Cooperative Game, Dice Rolling, Modular Board, Scenario / Mission / Campaign Game, Turn Order: Progressive, Variable Player Powers",Thematic Games
2,4,120.0,12,5727,7.84178,180,4.3548,7923.0,"Action Points, Commodity Speculation, Variable Phase Order, Worker Placement",Strategy Games
2,4,60.0,13,9152,7.70972,181,2.5314,14420.0,"Dice Rolling, Grid Movement, Modular Board, Scenario / Mission / Campaign Game, Take That, Variable Player Powers",Thematic Games
2,4,90.0,12,10928,7.58339,182,3.3761,10852.0,"Auction/Bidding, Auction: Once Around, Hand Management, Push Your Luck, Tech Trees / Tech Tracks",Strategy Games
1,5,60.0,10,6442,7.83699,183,2.049,13549.0,"Action Points, Cooperative Game, Dice Rolling, Pick-up and Deliver, Point to Point Movement, Solo / Solitaire Game, Variable Player Powers, Variable Set-up",Thematic Games
2,5,123.73376234876235,12,14555,7.547855377123016,184,3.2503,15720.0,"Auction/Bidding, Grid Coverage, Tile Placement",Strategy Games
2,5,90.0,13,17873,7.51915,185,2.8262,19628.0,"Area Majority / Influence, Area Movement, Auction/Bidding, Auction: Fixed Placement, Card Drafting, Dice Rolling, Set Collection, Variable Phase Order",Strategy Games
5,10,45.0,13,18198,7.56802,186,1.6879,24770.0,"Hidden Roles, Player Elimination, Team-Based Game, Traitor Game, Voting",Party Games
1,5,120.0,14,3990,8.16378,187,2.4225,7733.0,"Action Points, Cooperative Game, Dice Rolling, Variable Player Powers",Thematic Games
2,8,20.0,8,22327,7.46478,188,1.3196,39966.0,"Card Drafting, Drafting, End Game Bonuses, Hand Management, Set Collection, Simultaneous Action Selection",Family Games
3,5,90.0,10,9567,7.59332,189,3.4558,10386.0,"Auction/Bidding, Loans, Network and Route Building, Ownership, Pick-up and Deliver, Tile Placement",Strategy Games
2,2,60.0,9,7342,7.68786,190,2.7025,9380.0,Unknown,Unknown
2,6,90.0,13,10189,7.5927,191,2.9333,8909.0,"Hand Management, Turn Order: Progressive, Worker Placement",Strategy Games
2,4,60.0,10,29509,7.40569,192,2.3273,32651.0,"Dice Rolling, Events, Real-Time, Relative Movement, Team-Based Game, Tile Placement, Track Movement",Thematic Games
4,12,20.0,14,16001,7.49663,193,1.5952,23769.0,Unknown,Party Games
2,4,60.0,14,5083,7.89349,194,2.5736,6670.0,"Area Majority / Influence, Deck Bag and Pool Building",Strategy Games
1,4,90.0,10,13286,7.52576,195,2.3827,20000.0,"Card Drafting, Dice Rolling, Drafting, Role Playing, Set Collection, Variable Player Powers",Strategy Games
3,5,120.0,12,12828,7.53973,196,3.3737,12921.0,"Action Queue, Area Majority / Influence, Area Movement, Auction/Bidding, Cube Tower, Simultaneous Action Selection, Variable Phase Order",Strategy Games
2,5,50.0,8,20425,7.43523,197,2.2453,26632.0,"Auction/Bidding, Catch the Leader, Set Collection, Tile Placement, Turn Order: Progressive","Family Games, Strategy Games"
2,7,360.0,14,4694,7.88142,198,4.1638,7037.0,Unknown,Strategy Games
2,4,45.0,8,12139,7.55587,199,1.6714,15704.0,"Catch the Leader, Hand Management, Modular Board, Race, Simulation, Simultaneous Action Selection",Family Games
2,5,45.0,8,6991,7.7129,200,1.6531,11050.0,"Action Retrieval, Card Drafting, Contracts, Deck Bag and Pool Building, Hand Management, Increase Value of Unchosen Resources, Set Collection","Family Games, Strategy Games"
2,4,30.0,12,12203,7.60056,201,1.9022,21315.0,"Card Drafting, Deck Bag and Pool Building, Hand Management, Take That","Customizable Games, Strategy Games"
2,5,105.9463146739956,12,12968,7.516266788214287,202,2.9274,14231.0,"End Game Bonuses, Follow, Hand Management, Set Collection, Sudden Death Ending, Variable Phase Order",Strategy Games
1,5,120.0,14,12926,7.49176,203,3.3404,15424.0,"Action Retrieval, Card Drafting, Hand Management, Race, Resource to Move, Solo / Solitaire Game, Track Movement, Worker Placement",Strategy Games
2,2,120.0,12,8516,7.61092,204,3.2062,10199.0,"Action/Event, Area Majority / Influence, Campaign / Battle Card Driven, Hand Management",Strategy Games
2,6,120.0,12,3768,8.01413,205,3.1905,6449.0,"Auction: Turn Order Until Pass, Income, Market, Network and Route Building",Strategy Games
2,2,36.6095702075702,10,11047,7.581010275847765,206,1.7098,18073.0,"Area Majority / Influence, Card Drafting, Force Commitment, Hand Management, I Cut You Choose",Family Games
2,4,120.0,12,9107,7.56283,207,3.7353,11914.0,"Dice Rolling, Set Collection, Worker Placement, Worker Placement with Dice Workers",Strategy Games
2,6,180.0,13,8246,7.61088,208,3.5693,7124.0,Unknown,"Strategy Games, Thematic Games"
2,4,90.0,13,12707,7.47371,209,3.604,16675.0,"Auction/Bidding, Hand Management, Simultaneous Action Selection, Worker Placement","Strategy Games, Thematic Games"
2,4,60.0,10,14758,7.45022,210,2.4885,15197.0,Unknown,Strategy Games
2,5,60.0,14,8388,7.58809,211,2.1342,13129.0,"Card Drafting, Dice Rolling, Random Production",Family Games
2,4,60.0,14,20812,7.4053,212,2.7699,24484.0,"Card Drafting, Dice Rolling, Drafting, Hand Management, Take That, Victory Points as a Resource",Strategy Games
1,4,90.0,10,21089,7.40679,213,2.7706,28363.0,"Card Drafting, Contracts, Drafting, Hand Management, Take That, Variable Player Powers",Strategy Games
2,4,132.1407242307242,14,6080,7.683977038710318,214,3.3351,8295.0,"Dice Rolling, Drafting, Point to Point Movement, Variable Player Powers, Worker Placement with Dice Workers",Strategy Games
3,12,30.0,8,16717,7.45168,215,1.1899,23123.0,"Storytelling, Targeted Clues, Voting",Party Games
2,4,120.0,12,3040,8.16646,216,3.3824,4475.0,"Contracts, Dice Rolling, Point to Point Movement, Resource to Move, Variable Player Powers, Worker Placement, Worker Placement with Dice Workers",Strategy Games
2,5,120.0,10,9820,7.5393,217,3.1273,8235.0,"Area Majority / Influence, Set Collection, Turn Order: Claim Action, Worker Placement, Worker Placement, Different Worker Types",Strategy Games
2,4,15.0,8,32277,7.35379,218,1.2085,53458.0,"Card Drafting, Tile Placement",Family Games
1,4,90.0,14,5507,7.8494,219,3.3228,9373.0,"Area Majority / Influence, Area Movement, Card Drafting, Card Play Conflict Resolution, Hand Management, Solo / Solitaire Game, Variable Player Powers, Worker Placement",Strategy Games
1,5,30.0,12,14763,7.43853,220,2.9618,20742.0,"Action Queue, Area Movement, Cooperative Game, Elapsed Real Time Ending, Hand Management, Real-Time, Simultaneous Action Selection, Solo / Solitaire Game",Thematic Games
3,5,45.0,10,16721,7.40422,221,2.3022,20163.0,"Auction/Bidding, Auction: English, Auction: Once Around, Auction: Sealed Bid, Auction: Turn Order Until Pass, Commodity Speculation, Hand Management, Victory Points as a Resource",Strategy Games
2,5,180.0,14,11489,7.5088,222,3.2199,21229.0,"Hidden Movement, Point to Point Movement, Resource to Move, Secret Unit Deployment, Team-Based Game, Variable Player Powers",Thematic Games
2,4,120.0,12,3491,8.01959,223,3.0534,6591.0,"Commodity Speculation, Dice Rolling, Grid Movement, Market, Rondel, Set Collection, Tile Placement, Time Track",Strategy Games
2,5,120.0,14,7881,7.65358,224,3.4161,17767.0,"Action Points, Area Movement, Cooperative Game, Dice Rolling, Hand Management, Push Your Luck, Storytelling, Traitor Game, Variable Player Powers, Voting",Thematic Games
2,2,30.0,12,15652,7.41561,225,1.9007,19273.0,"Card Play Conflict Resolution, Hand Management, Melding and Splaying, Set Collection",Strategy Games
2,4,60.0,9,10358,7.51802,226,2.5077,12969.0,"Deck Construction, Dice Rolling, Grid Movement, Hand Management, Stat Check Resolution, Variable Player Powers","Customizable Games, Strategy Games"
2,5,120.0,12,7517,7.58378,227,3.0945,8254.0,"Action Retrieval, Area Majority / Influence, Card Drafting, Deck Bag and Pool Building, Hand Management, Set Collection",Strategy Games
1,6,115.50548677930256,12,8821,7.558410608333335,228,2.5362,12774.0,Cooperative Game,"Family Games, Thematic Games"
2,4,30.0,14,4275,7.93038,229,2.1771,6945.0,"Card Drafting, Deck Bag and Pool Building, Hand Management",Strategy Games
2,5,90.0,12,8022,7.54913,230,3.0933,7663.0,"Advantage Token, Area Movement, Rondel",Strategy Games
2,4,240.0,14,7763,7.63485,231,3.7834,10095.0,"Area Majority / Influence, Auction/Bidding, Grid Movement, Modular Board, Simultaneous Action Selection, Variable Player Powers","Strategy Games, Thematic Games"
1,5,126.17091260591262,13,4771,7.823027365079364,232,3.0317,6694.0,"Dice Rolling, Worker Placement, Worker Placement, Different Worker Types",Strategy Games
1,5,120.0,12,11583,7.48614,233,2.8784,16369.0,"Card Drafting, Chaining, Dice Rolling, Grid Coverage, Hand Management, Hexagon Grid, Income, Map Addition, Solo / Solitaire Game, Square Grid, Tech Trees / Tech Tracks, Tile Placement, Track Movement, Variable Player Powers",Strategy Games
2,4,90.0,13,14150,7.41055,234,2.5701,14615.0,"Area Majority / Influence, Card Drafting, Dice Rolling, Worker Placement with Dice Workers",Strategy Games
