Min Players,Max Players,Play Time,Min Age,Users Rated,Rating Average,Complexity Average,Owned Users,Abstract Games,Children's Games,Customizable Games,Family Games,Party Games,Strategy Games,Thematic Games,Unknown,Wargames,Social Interaction,Strategy and Planning,Conflict Resolution,Exploration,Randomness and Luck,Resource Management,Puzzle Solving,Miscellaneous / Other,Collaboration
2,4,60.0,14,20812,7.4053,2.7699,24484.0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0
1,4,90.0,10,21089,7.40679,2.7706,28363.0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
2,4,132.1407242307242,14,6080,7.683977038710318,3.3351,8295.0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0
3,12,30.0,8,16717,7.45168,1.1899,23123.0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
2,4,120.0,12,3040,8.16646,3.3824,4475.0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0
2,5,120.0,10,9820,7.5393,3.1273,8235.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0
2,4,15.0,8,32277,7.35379,1.2085,53458.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,4,90.0,14,5507,7.8494,3.3228,9373.0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
1,5,30.0,12,14763,7.43853,2.9618,20742.0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,1
3,5,45.0,10,16721,7.40422,2.3022,20163.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
2,5,180.0,14,11489,7.5088,3.2199,21229.0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1
2,4,120.0,12,3491,8.01959,3.0534,6591.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0
2,5,120.0,14,7881,7.65358,3.4161,17767.0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1
2,2,30.0,12,15652,7.41561,1.9007,19273.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0
2,4,60.0,9,10358,7.51802,2.5077,12969.0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0
2,5,120.0,12,7517,7.58378,3.0945,8254.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0
1,6,115.50548677930256,12,8821,7.558410608333335,2.5362,12774.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,4,30.0,14,4275,7.93038,2.1771,6945.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
2,5,90.0,12,8022,7.54913,3.0933,7663.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
2,4,240.0,14,7763,7.63485,3.7834,10095.0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0
1,5,126.17091260591262,13,4771,7.823027365079364,3.0317,6694.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0
1,5,120.0,12,11583,7.48614,2.8784,16369.0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,1,0,0
2,4,90.0,13,14150,7.41055,2.5701,14615.0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0
2,5,240.0,14,4034,7.8518,3.9781,4755.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
2,6,180.0,12,5728,7.6903,3.4986,6351.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
2,2,60.0,14,4296,7.89701,2.2481,9475.0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0
1,4,90.0,12,8409,7.54184,2.307,13865.0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1
2,2,200.0,12,4785,7.80153,3.4456,7224.0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0
2,6,120.0,12,2301,8.36327,3.08,4515.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
2,2,90.0,14,5645,7.74334,2.6982,9235.0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0
2,5,150.0,14,4583,7.8773,3.0736,7425.0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,1,0,0
2,4,180.0,14,3833,7.88465,4.3135,5508.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0
1,4,120.0,12,2819,8.25201,2.7586,5281.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0
2,6,90.0,14,6615,7.66295,2.7836,11185.0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0
2,4,120.0,14,4585,7.92124,3.1435,5729.0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0
2,2,49.88161679823446,9,29596,7.368915808809525,2.3311,38724.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2,2,20.0,8,15161,7.39982,1.7106,22904.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2,6,60.0,14,9741,7.4779,2.0349,12131.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0
2,2,90.0,13,7379,7.64138,3.6686,12922.0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0
2,5,45.0,8,18546,7.36929,1.7699,24002.0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0
1,4,90.0,14,2758,8.21792,2.8409,5942.0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1
2,4,90.0,13,12875,7.42607,2.5292,19729.0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0
1,4,120.0,13,3425,7.98793,3.1477,8838.0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1
2,5,80.0,8,61747,7.26205,2.3572,82113.0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,0
2,4,53.13684845347889,8,13125,7.430837187083338,2.1615,22499.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0
2,7,42.0,10,32087,7.30372,1.9078,48903.0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,1
2,4,90.0,12,12875,7.38973,3.5571,14398.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
2,4,30.0,14,3869,7.94623,2.2935,6228.0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1
2,4,60.0,12,6323,7.6333,2.6579,11068.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0
2,2,10.0,8,5667,7.65362,1.0536,7992.0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4,8,30.0,12,12846,7.39821,1.0803,18222.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2,4,60.0,10,10275,7.43293,2.7481,11033.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
2,4,240.0,13,14425,7.41079,3.8879,19353.0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0
1,4,180.0,14,5686,7.74001,2.4706,10696.0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0
2,6,60.0,14,13721,7.39632,2.6622,19087.0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1
2,4,90.0,10,17918,7.33875,2.796,23043.0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,0,0
2,4,90.0,12,6424,7.58336,3.2435,8873.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1,5,45.0,14,15720,7.3717,2.1631,27784.0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0
2,4,180.0,13,12724,7.41387,3.2376,17407.0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0
3,5,50.0,10,7503,7.51862,2.2115,10285.0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
5,10,30.0,13,35929,7.28395,1.6108,55363.0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1
1,4,98.80379585326952,13,9027,7.444782787738089,2.9748,10946.0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
2,6,90.0,14,8893,7.45903,2.1974,11725.0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
1,4,60.0,12,19412,7.32001,2.9139,25430.0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1
2,6,90.0,12,18214,7.33925,2.5041,23111.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0
2,2,120.0,14,4589,7.85408,3.1553,9300.0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0
3,6,30.0,8,50684,7.25566,1.218,69850.0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0
1,4,90.0,12,2757,8.1576,3.4969,7744.0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0
2,2,30.0,13,12323,7.38025,2.351,17885.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0
2,4,45.0,8,35214,7.2726,1.9834,53368.0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0
2,6,360.0,12,3568,7.91198,4.17,5101.0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0
1,4,30.0,13,13294,7.40444,2.6142,13812.0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1
2,4,20.0,10,56013,7.23461,1.1922,92896.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2,6,120.0,14,3181,8.16457,3.8929,9178.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,6,60.0,12,6082,7.62153,2.784,10856.0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0
2,4,60.0,8,20470,7.30899,1.7089,29331.0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,0
2,5,145.8746991896992,12,6908,7.5228423046627,3.3319,9511.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
3,5,240.0,14,5228,7.62696,4.3245,7213.0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1
2,4,60.0,11,11960,7.46269,2.0795,24045.0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
2,4,43.52926994591683,8,12028,7.399589121309525,1.6406,16525.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2,5,75.0,10,12243,7.34228,2.7504,12196.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
2,4,59.75987713267124,10,22239,7.317076655541127,2.2875,24129.0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0
1,4,90.0,14,5156,7.66054,2.9244,7757.0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
1,4,120.0,10,9766,7.3817,3.1277,12778.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0
3,5,90.0,12,9088,7.39974,2.9079,7233.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0
2,5,118.5761160714286,12,10791,7.45314405404762,3.1008,9788.0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
2,4,120.0,12,16327,7.28837,2.8198,19942.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1,8,120.0,10,4138,7.7763,2.1613,12027.0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
3,6,30.0,10,23898,7.22284,1.2645,28540.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2,5,157.4847546897547,13,4723,7.677713429272875,3.5852,5615.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,4,60.0,10,14545,7.29935,2.4689,11985.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
2,2,45.0,14,6650,7.52158,2.4843,9172.0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0
2,4,120.0,14,10336,7.3813,2.3344,13609.0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0
2,4,240.0,14,5185,7.61883,3.5943,6107.0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0
2,4,45.0,8,8824,7.42437,1.9811,13520.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2,4,60.0,12,7627,7.46296,2.2675,10923.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,6,75.0,14,11747,7.37882,2.82,22122.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
2,5,60.0,8,8717,7.40912,2.2435,10963.0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0
2,6,180.0,12,5491,7.61799,3.4419,6333.0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,1
2,6,37.782087976351136,8,57621,7.228598527380948,1.4934,82759.0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
2,7,360.0,12,7111,7.49672,3.6568,10060.0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
1,6,180.0,14,4896,7.77651,3.2674,9371.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
2,2,60.0,12,6707,7.53225,2.7828,9553.0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0
1,5,90.0,12,6130,7.52732,3.0569,9008.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
2,4,90.0,14,2543,8.45595,3.0098,5234.0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,0
2,4,120.0,12,4196,7.68976,3.7926,4487.0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
1,6,60.0,14,10174,7.36255,2.0816,16047.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
2,4,60.0,10,5841,7.51562,2.0728,9109.0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0
2,4,50.0,14,7386,7.44906,2.0207,10236.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2,8,15.0,10,17032,7.25914,1.2685,29502.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
2,2,480.0,14,3490,7.98739,4.7252,5739.0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0
2,2,30.0,10,37280,7.17753,1.4959,51748.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0
1,4,45.0,13,2986,8.00354,2.1905,5978.0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
1,4,71.50459525768349,7,16743,7.296894764880955,2.7065,32616.0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,1
1,5,90.0,12,3632,8.04266,4.0319,7907.0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1
1,2,180.0,12,1651,8.77906,4.0548,4978.0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,1
2,4,60.0,14,1536,8.79555,3.1316,5197.0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,1
2,5,120.0,13,9105,7.36254,2.9613,11631.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
2,4,100.0,12,6962,7.42348,3.1366,6564.0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0
2,4,60.0,10,11842,7.2859,2.6379,14361.0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0
2,2,120.0,12,3354,7.85126,3.1705,3095.0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0
1,8,184.23072427572427,14,36786,7.473296387080413,3.577,48505.0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1
2,4,60.0,12,14865,7.24907,2.7441,18817.0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0
2,5,90.0,14,5727,7.54857,2.6031,8895.0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0
2,4,45.0,10,14853,7.28549,1.9651,22404.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
2,3,210.0,14,2775,7.97111,3.5143,3916.0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
2,4,90.0,14,4458,7.61499,2.6911,6990.0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
1,4,90.0,12,5220,7.54506,3.0619,7106.0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
2,2,87.06922077922076,14,7427,7.467700266687549,3.0356,8921.0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0
2,5,45.0,13,5525,7.52213,2.1098,6640.0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
2,4,60.0,14,10215,7.33259,2.3224,12929.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0
4,16,60.0,17,3491,7.78692,1.0625,6612.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1,4,105.3587848408901,13,10524,7.354454896249999,2.9562,19170.0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0
2,6,45.0,10,20947,7.20072,2.2068,32892.0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1
2,4,90.0,14,3159,7.90733,2.7971,6810.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2,5,60.0,10,6675,7.41666,2.9908,7593.0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0
2,5,70.0,10,8686,7.32216,2.6738,8092.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0
1,4,90.0,14,4335,7.61912,3.4,5982.0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0
2,4,60.0,8,11050,7.28537,2.2061,15563.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3,5,60.0,13,7555,7.42321,2.5897,13217.0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0
2,4,90.0,8,7803,7.43655,2.2896,12318.0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
1,5,60.0,8,3858,7.71485,2.4512,7133.0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,1
2,5,120.0,12,3895,7.72247,3.6818,6213.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0
2,5,90.0,13,18339,7.19292,2.4285,17099.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
2,5,150.0,14,3192,7.78619,3.7129,3572.0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0
2,4,75.0,10,4687,7.58144,2.5168,6568.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
2,6,40.0,10,7914,7.35946,1.7389,10509.0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0
1,4,45.0,12,2643,8.0226,1.8772,7605.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
2,5,30.0,8,9398,7.30107,2.0563,14711.0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,1,0,1
2,2,60.0,10,9091,7.36343,2.7647,10804.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0
2,4,90.0,10,5501,7.46687,2.9938,7241.0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
3,5,60.0,12,8468,7.3299,2.2752,10361.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1
1,5,100.0,12,4124,7.62106,2.8643,6581.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3,4,180.0,17,7172,7.45516,2.7098,9373.0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0
2,2,30.0,14,5656,7.47198,2.1987,6958.0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
3,5,60.0,14,29603,7.14244,1.6516,45096.0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,0,1
2,4,30.0,10,15008,7.19485,1.6798,18939.0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0
3,5,90.0,12,8564,7.32168,3.038,9578.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,5,45.0,10,2919,7.9184,3.0719,4764.0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
1,4,69.07241117895859,10,4915,7.592238063630951,2.3596,8628.0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1,8,75.0,12,3648,7.73415,2.3556,6701.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2,2,90.0,14,2644,8.00296,2.7449,4839.0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0
2,4,40.0,14,7890,7.40353,2.1806,14296.0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,1
2,4,120.0,10,3712,7.6745,2.2389,5129.0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1
3,6,45.0,10,14213,7.21174,1.14,20841.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
2,5,240.0,13,11319,7.30027,3.342,13682.0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1
2,2,180.0,12,5267,7.54005,2.9813,6428.0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0
1,4,120.0,12,3401,7.96741,3.3371,6653.0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1
2,5,45.0,10,25599,7.14249,2.0518,43800.0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,1,1
2,2,30.0,9,7897,7.3271,2.0591,11869.0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0
2,6,30.0,8,8042,7.32764,1.1494,14054.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2,5,180.0,13,12747,7.29266,3.2445,18478.0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1
2,4,150.0,12,3910,7.61784,4.2874,5126.0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0
1,2,168.95745060495062,12,4315,7.520146696800144,3.6278,8633.0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,0
2,4,45.0,14,8975,7.29677,2.2538,13372.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0
2,8,30.0,6,9645,7.253,1.1271,10190.0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2,4,89.39155819944894,14,7293,7.363181595376984,2.8481,8826.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0
3,8,45.0,8,3744,7.66626,1.5109,6626.0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0
2,4,90.0,13,6281,7.35698,2.8817,5776.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
2,6,40.0,10,24739,7.12246,1.8178,34522.0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0
2,5,160.65128593628594,14,7373,7.425872395006309,3.7308,9903.0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1
2,5,25.0,8,38927,7.08413,1.7015,63682.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1
2,2,20.0,8,7624,7.31144,1.7428,11866.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
3,4,120.0,10,101510,7.15261,2.3213,154531.0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0
2,4,90.0,10,15017,7.20709,2.7666,25407.0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1
2,4,80.0,10,4843,7.47373,2.7833,6457.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
2,6,61.075591075591085,8,2237,7.713594124702379,2.1346,4611.0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1
2,5,60.0,8,14766,7.22307,2.4979,21057.0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1
1,4,120.0,13,3875,7.58994,2.9096,6137.0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1
1,4,240.0,14,3079,7.73016,4.1829,4235.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
2,5,90.0,8,9799,7.27204,2.5884,16217.0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0
2,8,60.0,10,48360,7.08089,2.053,64387.0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0
2,5,30.0,14,12228,7.19908,1.941,19917.0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1
3,7,80.0,10,25447,7.11567,2.5658,31336.0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,1
2,6,60.0,13,9358,7.25105,3.1075,12505.0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0
2,4,90.0,12,5134,7.42174,2.8338,4181.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0
2,4,47.248098503735726,10,11784,7.2043402865079385,2.0085,16907.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0
2,4,90.0,12,6546,7.33874,2.3556,8663.0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0
1,5,45.0,13,4991,7.43121,2.9122,4535.0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0
1,1,25.0,13,16501,7.14282,2.1398,28513.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0
3,10,10.0,8,21482,7.13872,1.3879,36819.0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
2,6,30.0,8,5449,7.42844,1.2192,8198.0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
4,18,60.0,12,3122,7.70547,1.191,4622.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,4,180.0,0,2258,8.06731,4.0645,5520.0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0
1,4,77.67042966374179,10,3885,7.583392195238092,2.7664,7311.0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
2,2,30.0,10,8895,7.24637,1.5912,17832.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3,5,90.0,12,3180,7.82567,2.8333,7713.0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,1
2,6,60.0,14,12435,7.16174,2.2383,13747.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
2,4,59.70099629394252,7,4451,7.473268622976187,2.4057,12306.0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1
2,5,71.29213601947755,10,6825,7.302499878392857,2.441,7721.0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0
1,4,60.0,14,1383,8.7502,2.9091,3962.0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
2,4,135.0,12,4447,7.49065,4.2062,4616.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
2,4,60.0,14,8502,7.23298,2.755,12201.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
